ID,Age,AgeCategory,Education,MaritalStatus,Income,IncomeCategory,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,TotalSpending,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp6,AcceptedCampaign,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,TotalTransactions
8566,64,Elderly/Lansia (60+),PhD,Together,32583.0,<50K,1,1,10,5,0,3,0,0,1,9,0,0,0,0,0,0,No,1,1,0,2,4
2415,63,Elderly/Lansia (60+),Bachelor/Diploma,Together,62568.0,50K-70K,0,1,99,362,17,398,80,35,61,953,1,0,0,0,0,0,Yes,3,5,3,5,16
5684,54,Middle-age/Paruh baya (45-59),Master,Divorced,44635.0,<50K,1,1,25,56,0,9,0,0,3,68,0,0,0,0,0,0,No,2,2,0,3,7
8334,54,Middle-age/Paruh baya (45-59),Master,Single with Child,33316.0,<50K,1,1,34,79,1,31,4,4,12,131,0,0,0,0,0,0,No,3,2,1,4,10
9166,57,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,63967.0,50K-70K,0,1,57,387,84,141,73,35,162,882,0,0,0,0,0,0,No,3,4,4,12,23
1440,47,Middle-age/Paruh baya (45-59),Master,Together,52513.0,50K-70K,0,0,84,367,17,241,104,188,232,1149,0,0,0,0,0,0,No,2,9,5,9,25
78,56,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,25293.0,<50K,1,0,51,15,0,11,0,2,9,37,0,0,0,0,0,0,No,1,1,1,2,5
5441,60,Elderly/Lansia (60+),PhD,Widow,54111.0,50K-70K,0,1,97,267,6,54,8,3,50,388,0,0,0,0,0,0,No,2,5,2,6,15
5302,39,Adult/Dewasa (29-44),Bachelor/Diploma,Together,78394.0,>70K,0,0,13,298,27,697,216,24,166,1428,0,0,0,0,0,1,Yes,1,4,6,5,16
4687,67,Elderly/Lansia (60+),Master,Married,80739.0,>70K,0,0,92,674,92,736,39,0,92,1633,0,0,0,0,0,0,No,1,3,11,9,24
1087,50,Middle-age/Paruh baya (45-59),Master,Together,22669.0,<50K,1,0,30,16,14,36,37,22,48,173,0,0,0,0,0,1,Yes,3,4,1,2,10
6859,38,Adult/Dewasa (29-44),Bachelor/Diploma,Single with Child,29236.0,<50K,1,0,30,37,4,24,16,9,9,99,0,0,0,0,0,0,No,2,4,0,3,9
9860,66,Elderly/Lansia (60+),Bachelor/Diploma,Together,44911.0,<50K,0,1,11,159,0,22,2,1,31,215,0,0,0,0,0,0,No,3,4,1,4,12
7129,63,Elderly/Lansia (60+),PhD,Married,54693.0,50K-70K,0,1,72,686,17,142,23,26,35,929,0,0,0,0,0,0,No,8,6,4,13,31
5866,51,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,48186.0,<50K,1,0,39,97,3,66,12,7,34,219,0,0,0,0,0,0,No,3,4,1,4,12
10521,48,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,54809.0,50K-70K,1,1,0,63,6,57,13,13,22,174,0,0,0,0,0,1,Yes,4,2,1,5,12
7393,47,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,41580.0,<50K,1,1,15,56,5,24,4,0,3,92,0,0,0,0,0,0,No,3,2,1,3,9
7849,55,Middle-age/Paruh baya (45-59),PhD,Married,80336.0,>70K,0,0,12,209,19,456,160,142,66,1052,0,0,0,0,0,0,No,1,2,9,13,25
332,68,Elderly/Lansia (60+),Bachelor/Diploma,Married,47743.0,<50K,0,1,56,198,2,43,0,12,20,275,0,0,0,1,0,0,Yes,3,4,1,6,14
9847,70,Elderly/Lansia (60+),Master,Married,62972.0,50K-70K,0,1,39,313,15,47,20,0,192,587,0,0,0,0,0,0,No,2,7,4,3,16
531,71,Elderly/Lansia (60+),PhD,Divorced,57333.0,50K-70K,0,1,55,941,14,397,76,58,176,1662,0,0,0,0,0,1,Yes,11,8,5,9,33
9576,43,Adult/Dewasa (29-44),PhD,Together,32313.0,<50K,1,0,60,86,4,56,2,4,7,159,0,0,0,0,0,0,No,3,4,0,4,11
6906,72,Elderly/Lansia (60+),Master,Widow,84953.0,>70K,0,0,73,167,48,602,63,72,72,1024,1,0,0,1,1,1,Yes,1,3,10,4,18
7419,57,Middle-age/Paruh baya (45-59),Master,Divorced,27071.0,<50K,1,0,90,8,3,19,0,2,3,35,0,0,0,0,0,0,No,2,2,0,3,7
3170,68,Elderly/Lansia (60+),Master,Together,68148.0,50K-70K,0,0,86,389,66,408,37,57,85,1042,0,0,0,0,0,0,No,1,4,4,6,15
8527,60,Elderly/Lansia (60+),Master,Together,65735.0,50K-70K,1,1,37,239,7,119,4,15,11,395,0,0,0,0,0,0,No,5,6,2,6,19
7872,50,Middle-age/Paruh baya (45-59),PhD,Married,86836.0,>70K,0,0,7,179,21,273,0,21,63,557,1,0,1,0,1,1,Yes,1,6,10,6,23
9931,62,Elderly/Lansia (60+),PhD,Married,4023.0,<50K,1,1,29,5,0,1,1,1,1,9,0,0,0,0,0,0,No,15,0,0,0,15
10595,35,Adult/Dewasa (29-44),Bachelor/Diploma,Married,30093.0,<50K,0,0,19,2,6,28,13,4,16,69,0,0,0,0,0,0,No,1,2,0,3,6
4609,59,Middle-age/Paruh baya (45-59),PhD,Married,57705.0,50K-70K,0,1,14,383,0,53,6,4,40,486,0,0,0,0,0,0,No,3,8,1,6,18
5010,37,Adult/Dewasa (29-44),Bachelor/Diploma,Single with Child,25008.0,<50K,1,0,72,2,8,8,6,1,9,34,0,0,0,0,0,0,No,2,1,0,3,6
4427,30,Adult/Dewasa (29-44),Master,Single,83257.0,>70K,0,0,56,536,27,590,38,107,67,1365,0,0,1,0,1,1,Yes,1,5,10,12,28
11148,50,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,22280.0,<50K,1,0,85,2,1,4,3,1,2,13,0,0,0,0,0,0,No,1,1,0,2,4
1168,47,Middle-age/Paruh baya (45-59),PhD,Married,72159.0,>70K,0,0,62,322,53,899,34,40,53,1401,0,0,0,0,0,0,No,1,4,6,10,21
9595,64,Elderly/Lansia (60+),Bachelor/Diploma,Together,64260.0,50K-70K,0,0,1,539,169,816,20,0,30,1574,0,0,0,0,0,1,Yes,1,4,5,4,14
10163,41,Adult/Dewasa (29-44),PhD,Single,82733.0,>70K,0,0,28,712,50,420,65,38,38,1323,0,0,0,0,0,1,Yes,1,8,4,7,20
2886,54,Middle-age/Paruh baya (45-59),Master,Divorced,74290.0,>70K,0,1,70,1121,0,72,0,12,12,1217,1,0,0,1,0,0,Yes,4,10,8,10,32
6710,74,Elderly/Lansia (60+),Master,Single with Child,58217.0,50K-70K,2,1,84,68,1,13,3,5,13,103,0,0,0,0,0,0,No,1,2,0,4,7
5316,49,Middle-age/Paruh baya (45-59),Master,Together,21024.0,<50K,0,0,89,36,4,18,6,2,18,84,0,0,0,0,0,0,No,1,2,0,4,7
9029,53,Middle-age/Paruh baya (45-59),PhD,Married,70116.0,>70K,0,0,73,707,44,603,95,58,29,1536,0,0,0,0,0,0,No,1,2,8,12,23
521,40,Adult/Dewasa (29-44),Bachelor/Diploma,Together,54006.0,50K-70K,1,0,42,174,77,203,6,24,97,581,0,0,0,0,0,0,No,2,8,1,7,18
1459,59,Middle-age/Paruh baya (45-59),PhD,Married,69063.0,50K-70K,0,1,16,666,35,124,69,8,26,928,0,0,0,0,0,0,No,1,5,3,5,14
10241,50,Middle-age/Paruh baya (45-59),Master,Divorced,11448.0,<50K,0,0,16,0,0,0,6,2,6,14,0,0,0,0,0,0,No,1,1,0,2,4
1630,46,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,61825.0,50K-70K,0,1,56,162,50,100,55,30,27,424,0,0,0,0,0,0,No,1,4,2,8,15
3254,54,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,70886.0,>70K,1,0,65,407,70,239,103,88,53,960,0,0,0,0,0,0,No,1,5,4,4,14
9064,43,Adult/Dewasa (29-44),Bachelor/Diploma,Married,69109.0,50K-70K,0,0,10,823,25,459,124,29,95,1555,0,0,0,0,1,1,Yes,1,6,6,7,20
3678,52,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Widow,60208.0,50K-70K,1,1,13,488,23,71,15,0,59,656,0,0,0,1,0,1,Yes,11,8,3,7,29
4227,57,Middle-age/Paruh baya (45-59),Master,Together,32889.0,<50K,1,1,78,28,0,13,4,2,8,55,0,0,0,0,0,0,No,3,2,1,3,9
9467,41,Adult/Dewasa (29-44),Bachelor/Diploma,Single with Child,34738.0,<50K,1,0,51,3,2,10,3,0,2,20,0,0,0,0,0,0,No,1,1,0,3,5
8486,54,Middle-age/Paruh baya (45-59),Master,Together,30538.0,<50K,1,0,27,284,0,52,8,3,20,367,0,0,0,0,0,0,No,4,9,0,4,17
2186,48,Middle-age/Paruh baya (45-59),Master,Together,82326.0,>70K,0,0,30,938,142,754,159,81,183,2257,1,0,0,1,1,1,Yes,1,5,10,6,22
3286,58,Middle-age/Paruh baya (45-59),PhD,Divorced,26642.0,<50K,1,0,71,13,2,15,2,2,8,42,0,0,0,0,0,0,No,2,2,0,3,7
8602,61,Elderly/Lansia (60+),Bachelor/Diploma,Divorced,69932.0,50K-70K,0,1,97,412,172,153,150,105,57,1049,0,0,0,0,0,0,No,2,7,6,11,26
3722,53,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,44503.0,<50K,1,1,83,31,1,8,0,0,8,48,0,0,0,0,0,0,No,2,2,0,3,7
6715,77,Elderly/Lansia (60+),PhD,Single with Child,60200.0,50K-70K,0,1,3,502,19,132,0,6,26,685,0,0,0,0,0,0,No,6,6,2,11,25
4796,73,Elderly/Lansia (60+),Bachelor/Diploma,Divorced,49638.0,<50K,0,1,71,18,10,3,3,5,0,39,0,0,0,0,0,0,No,1,1,0,3,5
9612,38,Adult/Dewasa (29-44),Master,Single,23830.0,<50K,0,0,3,1,8,6,4,8,16,43,0,0,0,0,0,0,No,1,1,0,3,5
3766,66,Elderly/Lansia (60+),Master,Widow,33051.0,<50K,0,0,15,100,71,243,108,94,219,835,0,0,0,0,0,1,Yes,3,9,1,8,21
1399,67,Elderly/Lansia (60+),Bachelor/Diploma,Married,72905.0,>70K,0,0,52,407,114,445,181,165,203,1515,1,0,0,0,0,0,Yes,1,3,7,9,20
1570,74,Elderly/Lansia (60+),PhD,Together,69702.0,50K-70K,0,1,8,664,9,240,50,19,57,1039,0,0,0,0,0,0,No,2,7,7,10,26
3426,50,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Divorced,70300.0,>70K,1,0,89,1045,61,338,60,46,46,1596,0,0,0,0,0,0,No,3,5,5,13,26
3074,41,Adult/Dewasa (29-44),PhD,Married,70643.0,>70K,0,0,66,1218,107,304,23,143,33,1828,0,0,0,0,0,1,Yes,1,5,8,4,18
8341,56,Middle-age/Paruh baya (45-59),PhD,Married,30396.0,<50K,1,0,22,15,0,6,0,1,12,34,0,0,1,0,0,1,Yes,2,1,1,2,6
5180,57,Middle-age/Paruh baya (45-59),PhD,Divorced,50616.0,50K-70K,0,1,56,128,0,16,0,1,4,149,0,0,0,0,0,0,No,2,4,0,4,10
6461,56,Middle-age/Paruh baya (45-59),Master,Single with Child,62772.0,50K-70K,0,1,74,581,49,157,43,8,108,946,0,0,0,1,0,0,Yes,1,5,6,11,23
7679,40,Adult/Dewasa (29-44),PhD,Single,30298.0,<50K,0,0,48,6,3,12,6,1,0,28,0,0,0,0,0,0,No,1,1,1,3,6
10702,41,Adult/Dewasa (29-44),Bachelor/Diploma,Single with Child,52413.0,50K-70K,1,0,67,185,8,133,56,56,12,450,0,0,0,0,0,0,No,2,7,1,7,17
7505,68,Elderly/Lansia (60+),PhD,Married,44155.0,<50K,1,1,24,22,1,9,0,0,14,46,0,0,0,0,0,0,No,1,1,1,2,5
5113,54,Middle-age/Paruh baya (45-59),PhD,Divorced,86979.0,>70K,0,0,67,584,100,835,65,83,35,1702,0,0,1,0,0,1,Yes,1,5,5,5,16
10858,50,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,76532.0,>70K,1,1,38,355,30,177,90,138,30,820,0,0,0,0,0,0,No,4,9,5,7,25
2961,43,Adult/Dewasa (29-44),Bachelor/Diploma,Married,42081.0,<50K,1,0,86,175,10,110,54,6,27,382,0,0,1,0,0,0,Yes,2,6,3,4,15
2747,37,Adult/Dewasa (29-44),PhD,Married,67546.0,50K-70K,0,0,90,864,134,768,150,38,172,2126,0,0,0,0,0,0,No,1,4,10,5,20
3010,36,Adult/Dewasa (29-44),Master,Together,88420.0,>70K,0,0,87,957,153,612,99,95,153,2069,1,0,1,0,1,0,Yes,1,4,7,8,20
5790,40,Adult/Dewasa (29-44),Bachelor/Diploma,Married,31158.0,<50K,1,0,62,25,6,16,20,0,5,72,0,0,0,0,0,0,No,2,2,0,3,7
6892,57,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Divorced,61671.0,50K-70K,0,1,23,641,7,56,0,0,28,732,1,0,0,1,0,0,Yes,8,10,4,6,28
1743,51,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single,69719.0,50K-70K,0,0,99,273,86,208,177,14,43,801,0,0,0,0,0,0,No,1,2,3,5,11
3578,76,Elderly/Lansia (60+),Bachelor/Diploma,Divorced,49160.0,<50K,0,1,29,122,21,43,25,10,15,236,0,0,0,0,0,0,No,2,3,1,6,12
8462,47,Middle-age/Paruh baya (45-59),HighSchool,Together,24882.0,<50K,1,0,52,1,4,10,29,0,36,80,0,0,1,0,0,0,Yes,1,1,1,2,5
5558,71,Elderly/Lansia (60+),PhD,Single,90933.0,>70K,0,0,90,1020,31,430,62,63,79,1685,0,0,0,0,1,0,Yes,1,4,6,4,15
4619,80,Elderly/Lansia (60+),PhD,Single,113734.0,>70K,0,0,9,6,2,3,1,262,3,277,0,0,0,0,0,0,No,0,27,0,0,27
8780,75,Elderly/Lansia (60+),PhD,Together,59292.0,50K-70K,0,1,71,378,14,68,19,14,14,507,0,0,0,0,0,0,No,2,3,5,8,18
10789,61,Elderly/Lansia (60+),PhD,Married,45759.0,<50K,1,1,13,42,1,18,3,0,4,68,0,0,0,0,0,0,No,2,2,0,3,7
10779,42,Adult/Dewasa (29-44),Bachelor/Diploma,Single,22148.0,<50K,0,0,16,15,5,14,0,4,11,49,0,0,0,0,0,0,No,1,1,0,3,5
5896,38,Adult/Dewasa (29-44),Master,Married,73395.0,>70K,0,0,94,272,7,80,20,7,11,397,0,0,0,0,0,0,No,1,4,4,6,15
2337,54,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Divorced,29819.0,<50K,1,0,77,9,1,24,2,1,2,39,0,0,0,0,0,0,No,3,3,0,3,9
10951,57,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,45688.0,<50K,0,1,20,279,0,18,0,0,9,306,0,0,0,1,0,0,Yes,2,3,1,8,14
544,71,Elderly/Lansia (60+),Bachelor/Diploma,Married,62820.0,50K-70K,0,0,51,398,61,265,138,61,53,976,0,0,0,0,0,0,No,1,3,4,6,14
17,54,Middle-age/Paruh baya (45-59),PhD,Married,60491.0,50K-70K,0,1,81,637,47,237,12,19,76,1028,0,0,0,0,0,0,No,4,6,11,7,28
10680,39,Adult/Dewasa (29-44),Bachelor/Diploma,Together,33235.0,<50K,1,0,71,45,0,16,2,1,6,70,0,0,0,0,0,0,No,1,3,0,3,7
3265,66,Elderly/Lansia (60+),Bachelor/Diploma,Married,35701.0,<50K,0,0,36,21,1,9,7,3,5,46,0,0,0,0,0,0,No,1,1,0,3,5
5623,45,Middle-age/Paruh baya (45-59),Master,Married,31535.0,<50K,1,0,95,15,4,13,0,0,19,51,0,0,1,0,0,0,Yes,1,1,1,2,5
5832,65,Elderly/Lansia (60+),Master,Together,92556.0,>70K,0,0,32,493,183,352,184,23,28,1263,0,0,0,0,0,0,No,0,3,5,13,21
5544,55,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,67384.0,50K-70K,0,1,32,957,40,175,158,53,107,1490,0,0,0,1,0,0,Yes,2,7,8,5,22
6417,54,Middle-age/Paruh baya (45-59),Master,Together,80573.0,>70K,0,0,85,829,138,430,60,92,15,1564,0,0,0,0,0,0,No,1,4,6,13,24
5831,58,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,77870.0,>70K,0,1,93,1017,50,500,65,50,133,1815,1,0,0,1,0,1,Yes,3,5,5,5,18
7101,62,Elderly/Lansia (60+),PhD,Widow,52278.0,50K-70K,0,1,24,953,0,71,0,0,174,1198,0,0,0,0,0,0,No,6,10,5,10,31
10176,57,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,57107.0,50K-70K,0,1,44,159,0,120,0,0,137,416,0,1,0,1,0,1,Yes,7,4,4,8,23
2326,35,Adult/Dewasa (29-44),Bachelor/Diploma,Married,18929.0,<50K,0,0,15,32,0,8,23,4,18,85,0,0,0,0,0,0,No,1,1,0,4,6
4385,44,Adult/Dewasa (29-44),PhD,Single with Child,36038.0,<50K,1,0,82,23,0,15,0,2,7,47,0,0,0,0,0,0,No,2,3,0,3,8
2929,49,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single,20180.0,<50K,0,0,27,18,42,24,15,20,18,137,0,0,0,0,0,0,No,1,2,1,4,8
10686,60,Elderly/Lansia (60+),PhD,Together,34230.0,<50K,1,1,72,15,0,4,0,0,2,21,0,0,0,0,0,0,No,1,1,0,2,4
2546,48,Middle-age/Paruh baya (45-59),Master,Single with Child,31878.0,<50K,0,1,7,23,4,5,10,5,23,70,0,0,0,0,0,0,No,1,1,0,4,6
3283,53,Middle-age/Paruh baya (45-59),Master,Married,70932.0,>70K,0,1,57,200,193,100,46,185,185,909,0,0,0,0,0,0,No,2,6,2,12,22
3138,69,Elderly/Lansia (60+),Bachelor/Diploma,Single,91249.0,>70K,0,0,84,1324,27,119,71,108,27,1676,1,1,0,1,1,1,Yes,0,7,9,6,22
4994,82,Elderly/Lansia (60+),Master,Single,77598.0,>70K,0,0,53,1193,33,281,129,66,33,1735,0,0,0,0,1,0,Yes,1,7,5,13,26
7966,66,Elderly/Lansia (60+),Bachelor/Diploma,Single with Child,80982.0,>70K,1,1,48,505,137,401,104,22,22,1191,0,0,0,0,0,0,No,3,11,5,11,30
3112,48,Middle-age/Paruh baya (45-59),Master,Married,22701.0,<50K,1,0,2,2,4,9,0,4,5,24,0,0,0,0,0,0,No,1,1,0,3,5
10872,56,Middle-age/Paruh baya (45-59),PhD,Married,55212.0,50K-70K,0,1,65,1103,0,45,0,0,34,1182,0,1,0,1,0,0,Yes,3,4,2,11,20
2181,55,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,70617.0,>70K,0,0,45,353,61,753,40,46,27,1280,0,0,0,0,0,0,No,1,3,3,7,14
1867,68,Elderly/Lansia (60+),Bachelor/Diploma,Single,64849.0,50K-70K,0,0,42,652,48,350,94,84,108,1336,0,0,0,0,0,1,Yes,1,9,3,6,19
1518,60,Elderly/Lansia (60+),Master,Married,62694.0,50K-70K,1,1,29,379,6,157,25,91,91,749,0,0,0,0,0,0,No,5,9,3,7,24
5734,51,Middle-age/Paruh baya (45-59),PhD,Married,61917.0,50K-70K,1,1,83,46,4,36,2,2,1,91,0,0,0,0,0,0,No,1,2,0,4,7
2878,78,Elderly/Lansia (60+),PhD,Married,67472.0,50K-70K,0,1,93,162,31,127,8,17,69,414,0,0,0,0,0,0,No,2,4,2,7,15
1458,43,Adult/Dewasa (29-44),Master,Married,21059.0,<50K,1,0,40,8,3,19,3,3,8,44,0,0,0,0,0,0,No,3,3,0,3,9
7007,57,Middle-age/Paruh baya (45-59),Master,Married,29543.0,<50K,2,0,47,17,3,18,3,4,18,63,0,0,0,0,0,0,No,2,3,1,2,8
6200,74,Elderly/Lansia (60+),Bachelor/Diploma,Married,75903.0,>70K,0,1,50,340,108,185,130,38,100,901,0,0,0,0,0,0,No,2,6,6,9,23
1403,50,Middle-age/Paruh baya (45-59),Master,Together,34984.0,<50K,1,1,40,8,4,15,3,5,3,38,0,0,0,0,0,0,No,2,1,0,3,6
4827,69,Elderly/Lansia (60+),PhD,Single with Child,54998.0,50K-70K,0,1,3,154,22,202,39,30,8,455,0,0,0,0,0,1,Yes,5,4,2,9,20
6250,76,Elderly/Lansia (60+),PhD,Widow,54356.0,50K-70K,0,1,62,710,15,30,20,0,0,775,0,0,0,0,0,1,Yes,3,11,2,8,24
9291,66,Elderly/Lansia (60+),Master,Married,34242.0,<50K,0,1,25,8,2,4,0,0,1,15,0,0,0,0,0,0,No,1,0,0,3,4
2478,52,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,25410.0,<50K,1,0,48,2,2,4,13,13,4,38,0,0,0,0,0,0,No,1,1,0,4,6
1139,41,Adult/Dewasa (29-44),PhD,Married,73356.0,>70K,0,0,56,1050,14,322,0,14,112,1512,1,0,1,0,1,1,Yes,1,5,11,5,22
5138,75,Elderly/Lansia (60+),Bachelor/Diploma,Together,28320.0,<50K,0,1,68,19,1,14,3,2,4,43,0,0,0,0,0,0,No,1,1,0,3,5
5393,48,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,23763.0,<50K,1,0,64,22,0,6,6,2,6,42,0,0,0,0,0,0,No,1,1,0,3,5
10413,41,Adult/Dewasa (29-44),Bachelor/Diploma,Married,72570.0,>70K,0,0,67,274,83,216,151,141,224,1089,0,0,0,0,0,0,No,1,4,6,12,23
5015,49,Middle-age/Paruh baya (45-59),Master,Married,34529.0,<50K,1,0,94,68,6,38,3,6,41,162,0,0,0,0,0,0,No,2,2,2,3,9
10868,74,Elderly/Lansia (60+),Bachelor/Diploma,Widow,70792.0,>70K,0,0,82,344,45,654,104,11,114,1272,0,0,0,0,0,0,No,2,3,4,10,19
10676,43,Adult/Dewasa (29-44),Bachelor/Diploma,Married,63211.0,50K-70K,0,0,3,145,193,459,205,26,145,1173,0,0,0,0,0,1,Yes,2,3,8,7,20
2495,51,Middle-age/Paruh baya (45-59),Master,Married,83891.0,>70K,0,1,24,217,38,350,111,85,15,816,0,0,0,0,0,0,No,1,4,7,10,22
7842,57,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Single with Child,36065.0,<50K,1,1,54,18,7,34,10,2,3,74,0,0,0,0,0,0,No,3,3,0,3,9
9955,71,Elderly/Lansia (60+),Bachelor/Diploma,Together,39898.0,<50K,0,1,20,69,8,26,12,7,12,134,0,0,0,0,0,0,No,2,3,0,4,9
6663,85,Elderly/Lansia (60+),PhD,Single,51141.0,50K-70K,0,0,96,144,0,7,0,0,6,157,0,0,0,0,0,0,No,1,3,1,4,9
2162,49,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,56939.0,50K-70K,0,1,19,256,34,103,90,29,49,561,0,0,0,0,0,0,No,2,3,3,10,18
3434,74,Elderly/Lansia (60+),Bachelor/Diploma,Single,80872.0,>70K,0,0,60,483,72,567,94,12,108,1336,0,0,0,0,0,0,No,1,4,4,10,19
7919,49,Middle-age/Paruh baya (45-59),PhD,Together,72335.0,>70K,0,0,2,1285,105,653,28,21,0,2092,0,0,0,0,0,1,Yes,1,10,4,8,23
5626,61,Elderly/Lansia (60+),PhD,Single,61798.0,50K-70K,0,0,13,338,4,89,11,8,13,463,0,0,0,0,0,0,No,1,4,2,9,16
6428,75,Elderly/Lansia (60+),PhD,Widow,76842.0,>70K,0,0,37,605,10,345,84,54,32,1130,0,0,0,0,0,0,No,1,1,8,7,17
8514,49,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,29478.0,<50K,1,0,59,8,0,7,3,1,1,20,0,0,0,0,0,0,No,1,1,0,3,5
10448,69,Elderly/Lansia (60+),Bachelor/Diploma,Single with Child,46998.0,<50K,0,1,55,172,41,86,45,6,27,377,0,0,1,0,0,0,Yes,5,5,3,5,18
2109,35,Adult/Dewasa (29-44),Bachelor/Diploma,Single,96843.0,>70K,0,0,60,448,71,951,40,17,17,1544,0,0,0,0,1,1,Yes,1,6,11,10,28
7530,75,Elderly/Lansia (60+),PhD,Widow,56551.0,50K-70K,1,1,48,67,4,32,17,2,16,138,0,0,0,0,0,0,No,3,2,1,4,10
8925,60,Elderly/Lansia (60+),Master,Married,70053.0,>70K,0,1,38,512,53,98,81,179,89,1012,0,0,0,0,0,0,No,3,8,5,10,26
3009,63,Elderly/Lansia (60+),PhD,Widow,71670.0,>70K,0,0,8,1462,16,128,0,0,160,1766,0,1,0,1,1,1,Yes,1,5,3,6,15
6355,47,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,44359.0,<50K,1,1,19,20,0,14,7,3,1,45,0,0,0,0,0,0,No,3,2,0,4,9
3517,73,Elderly/Lansia (60+),Bachelor/Diploma,Single with Child,40887.0,<50K,1,1,32,50,4,44,10,10,43,161,0,0,0,0,0,1,Yes,3,3,1,3,10
1158,59,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Divorced,48877.0,<50K,0,1,27,102,1,15,2,0,24,144,0,0,0,0,0,0,No,1,3,0,4,8
6203,78,Elderly/Lansia (60+),Bachelor/Diploma,Together,74485.0,>70K,0,0,58,499,149,815,173,49,49,1734,0,0,0,0,0,0,No,1,6,7,12,26
7165,53,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,64474.0,50K-70K,0,1,59,381,35,172,56,86,93,823,0,0,0,0,0,0,No,2,8,2,10,22
3595,62,Elderly/Lansia (60+),Bachelor/Diploma,Together,77226.0,>70K,0,1,29,631,43,239,128,76,21,1138,0,0,0,0,0,0,No,2,6,8,12,28
8537,76,Elderly/Lansia (60+),Bachelor/Diploma,Widow,72643.0,>70K,0,0,60,526,80,553,123,94,53,1429,1,0,0,0,0,1,Yes,1,3,10,7,21
4331,47,Middle-age/Paruh baya (45-59),Master,Together,85738.0,>70K,0,0,41,913,26,376,17,26,13,1371,0,0,0,1,1,0,Yes,1,3,6,11,21
6281,59,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Divorced,55686.0,50K-70K,0,1,27,673,0,199,37,47,26,982,0,0,1,0,0,0,Yes,2,6,3,5,16
4338,42,Adult/Dewasa (29-44),Bachelor/Diploma,Single with Child,39062.0,<50K,1,0,28,23,0,9,0,0,12,44,0,0,1,0,0,0,Yes,1,1,0,3,5
2452,54,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Together,34600.0,<50K,1,1,8,199,33,60,8,3,15,318,0,0,0,0,0,1,Yes,5,5,2,5,17
9507,50,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,40794.0,<50K,0,1,18,261,23,73,4,23,50,434,0,0,0,0,0,0,No,2,6,3,5,16
8360,54,Middle-age/Paruh baya (45-59),Master,Married,54690.0,50K-70K,1,1,76,111,16,37,7,9,18,198,0,0,0,0,0,0,No,3,3,1,5,12
10311,56,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,4428.0,<50K,0,1,0,16,4,12,2,4,321,359,0,0,0,0,0,0,No,0,25,0,0,25
5117,62,Elderly/Lansia (60+),Master,Married,32632.0,<50K,0,0,32,63,151,137,153,19,53,576,0,0,0,0,0,0,No,2,4,4,8,18
4867,57,Middle-age/Paruh baya (45-59),PhD,Single with Child,38236.0,<50K,1,1,2,58,0,18,2,0,10,88,0,0,0,0,0,0,No,4,3,0,4,11
9289,46,Middle-age/Paruh baya (45-59),Bachelor/Diploma,Married,36781.0,<50K,1,0,16,29,1,17,0,3,13,63,0,0,0,0,0,1,Yes,1,2,1,2,6
10913,41,Adult/Dewasa (29-44),Master,Single with Child,31385.0,<50K,1,0,56,3,2,12,0,1,9,27,0,0,1,0,0,1,Yes,1,1,0,2,4
